id_pelanggan,kota_kabupaten_pelanggan,provinsi_pelanggan
CUST007978,Metro,Lampung
CUST007979,Bengkulu Utara,Bengkulu
CUST007980,Payakumbuh,Sumatera Barat
CUST007981,Tanjungpinang,Kepulauan Riau
CUST007982,Pematangsiantar,Sumatera Utara
CUST007983,Dumai,Riau
CUST007984,Sibolga,Sumatera Utara
CUST007985,Sungai Penuh,Jambi
CUST007986,Pariaman,Sumatera Barat
CUST007987,Bengkulu Utara,Bengkulu
CUST007988,Bengkulu Selatan,Bengkulu
CUST007989,Indragiri Hilir,Riau
CUST007990,Bintan,Kepulauan Riau
CUST007991,Ogan Komering Ilir,Sumatera Selatan
CUST007992,Musi Banyuasin,Sumatera Selatan
CUST007993,Tanjungbalai,Sumatera Utara
CUST007994,Lahat,Sumatera Selatan
CUST007995,Bangka Tengah,Kepulauan Bangka Belitung
CUST007996,Rejang Lebong,Bengkulu
CUST007997,Bengkulu Tengah,Bengkulu
CUST007998,Lampung Barat,Lampung
CUST007999,Metro,Lampung
CUST008000,Payakumbuh,Sumatera Barat
CUST008001,Jambi,Jambi
CUST008002,Belitung Timur,Kepulauan Bangka Belitung
CUST008003,Ogan Komering Ilir,Sumatera Selatan
CUST008004,Lampung Timur,Lampung
CUST008005,Solok,Sumatera Barat
CUST008006,Pematangsiantar,Sumatera Utara
CUST008007,Natuna,Kepulauan Riau
CUST008008,Bengkulu Tengah,Bengkulu
CUST008009,Rejang Lebong,Bengkulu
CUST008010,Subulussalam,Aceh
CUST008011,Dumai,Riau
CUST008012,Lingga,Kepulauan Riau
CUST008013,Pangkalpinang,Kepulauan Bangka Belitung
CUST008014,Lingga,Kepulauan Riau
CUST008015,Bengkulu,Bengkulu
CUST008016,Lahat,Sumatera Selatan
CUST008017,Dumai,Riau
CUST008018,Natuna,Kepulauan Riau
CUST008019,Lampung Timur,Lampung
CUST008020,Padangsidimpuan,Sumatera Utara
CUST008021,Subulussalam,Aceh
CUST008022,Bengkulu Utara,Bengkulu
CUST008023,Belitung Timur,Kepulauan Bangka Belitung
CUST008024,Pelalawan,Riau
CUST008025,Payakumbuh,Sumatera Barat
CUST008026,Musi Banyuasin,Sumatera Selatan
CUST008027,Dumai,Riau
CUST008028,Lampung Timur,Lampung
CUST008029,Bengkalis,Riau
CUST008030,Padangpanjang,Sumatera Barat
CUST008031,Medan,Sumatera Utara
CUST008032,Indragiri Hulu,Riau
CUST008033,Lampung Selatan,Lampung
CUST008034,Kampar,Riau
CUST008035,Karimun,Kepulauan Riau
CUST008036,Pelalawan,Riau
CUST008037,Payakumbuh,Sumatera Barat
CUST008038,Belitung,Kepulauan Bangka Belitung
CUST008039,Tebing Tinggi,Sumatera Utara
CUST008040,Bintan,Kepulauan Riau
CUST008041,Bukittinggi,Sumatera Barat
CUST008042,Lampung Timur,Lampung
CUST008043,Medan,Sumatera Utara
CUST008044,Sabang,Aceh
CUST008045,Bangka Selatan,Kepulauan Bangka Belitung
CUST008046,Bengkulu,Bengkulu
CUST008047,Bengkulu Selatan,Bengkulu
CUST008048,Pangkalpinang,Kepulauan Bangka Belitung
CUST008049,Natuna,Kepulauan Riau
CUST008050,Belitung,Kepulauan Bangka Belitung
CUST008051,Sabang,Aceh
CUST008052,Lampung Utara,Lampung
CUST008053,Lhokseumawe,Aceh
CUST008054,Kepahiang,Bengkulu
CUST008055,Lhokseumawe,Aceh
CUST008056,Kaur,Bengkulu
CUST008057,Belitung,Kepulauan Bangka Belitung
CUST008058,Lampung Selatan,Lampung
CUST008059,Medan,Sumatera Utara
CUST008060,Pariaman,Sumatera Barat
CUST008061,Muaro Jambi,Jambi
CUST008062,Tanjungpinang,Kepulauan Riau
CUST008063,Padangpanjang,Sumatera Barat
CUST008064,Kaur,Bengkulu
CUST008065,Lubuklinggau,Sumatera Selatan
CUST008066,Pelalawan,Riau
CUST008067,Metro,Lampung
CUST008068,Jambi,Jambi
CUST008069,Musi Banyuasin,Sumatera Selatan
CUST008070,Pematangsiantar,Sumatera Utara
CUST008071,Lampung Utara,Lampung
CUST008072,Pelalawan,Riau
CUST008073,Batanghari,Jambi
CUST008074,Merangin,Jambi
CUST008075,Lampung Barat,Lampung
CUST008076,Lampung Timur,Lampung
CUST008077,Kerinci,Jambi
CUST008078,Kerinci,Jambi
CUST008079,Langsa,Aceh
CUST008080,Sawahlunto,Sumatera Barat
CUST008081,Jambi,Jambi
CUST008082,Bengkalis,Riau
CUST008083,Bintan,Kepulauan Riau
CUST008084,Batanghari,Jambi
CUST008085,Sawahlunto,Sumatera Barat
CUST008086,Bungo,Jambi
CUST008087,Lampung Timur,Lampung
CUST008088,Sungai Penuh,Jambi
CUST008089,Bukittinggi,Sumatera Barat
CUST008090,Bintan,Kepulauan Riau
CUST008091,Bengkulu Selatan,Bengkulu
CUST008092,Pekanbaru,Riau
CUST008093,Indragiri Hulu,Riau
CUST008094,Sungai Penuh,Jambi
CUST008095,Tanjungpinang,Kepulauan Riau
CUST008096,Batanghari,Jambi
CUST008097,Belitung,Kepulauan Bangka Belitung
CUST008098,Bangka Selatan,Kepulauan Bangka Belitung
CUST008099,Lampung Tengah,Lampung
CUST008100,Padangpanjang,Sumatera Barat
CUST008101,Sawahlunto,Sumatera Barat
CUST008102,Bangka Barat,Kepulauan Bangka Belitung
CUST008103,Bangka Barat,Kepulauan Bangka Belitung
CUST008104,Kepahiang,Bengkulu
CUST008105,Lampung Timur,Lampung
CUST008106,Pariaman,Sumatera Barat
CUST008107,Bangka Selatan,Kepulauan Bangka Belitung
CUST008108,Payakumbuh,Sumatera Barat
CUST008109,Bengkulu,Bengkulu
CUST008110,Padangsidimpuan,Sumatera Utara
CUST008111,Bengkalis,Riau
CUST008112,Dumai,Riau
CUST008113,Padangpanjang,Sumatera Barat
CUST008114,Natuna,Kepulauan Riau
CUST008115,Tanjungbalai,Sumatera Utara
CUST008116,Bengkalis,Riau
CUST008117,Lampung Selatan,Lampung
CUST008118,Natuna,Kepulauan Riau
CUST008119,Subulussalam,Aceh
CUST008120,Kampar,Riau
CUST008121,Bengkalis,Riau
CUST008122,Sabang,Aceh
CUST008123,Padangsidimpuan,Sumatera Utara
CUST008124,Pangkalpinang,Kepulauan Bangka Belitung
CUST008125,Kerinci,Jambi
CUST008126,Belitung Timur,Kepulauan Bangka Belitung
CUST008127,Belitung Timur,Kepulauan Bangka Belitung
CUST008128,Tebing Tinggi,Sumatera Utara
CUST008129,Sabang,Aceh
CUST008130,Lingga,Kepulauan Riau
CUST008131,Dumai,Riau
CUST008132,Muaro Jambi,Jambi
CUST008133,Solok,Sumatera Barat
CUST008134,Dumai,Riau
CUST008135,Metro,Lampung
CUST008136,Subulussalam,Aceh
CUST008137,Kerinci,Jambi
CUST008138,Jambi,Jambi
CUST008139,Kampar,Riau
CUST008140,Binjai,Sumatera Utara
CUST008141,Bangka Barat,Kepulauan Bangka Belitung
CUST008142,Langsa,Aceh
CUST008143,Dumai,Riau
CUST008144,Lingga,Kepulauan Riau
CUST008145,Lampung Selatan,Lampung
CUST008146,Sibolga,Sumatera Utara
CUST008147,Lhokseumawe,Aceh
CUST008148,Binjai,Sumatera Utara
CUST008149,Bandar Lampung,Lampung
CUST008150,Bandar Lampung,Lampung
CUST008151,Metro,Lampung
CUST008152,Sibolga,Sumatera Utara
CUST008153,Batam,Kepulauan Riau
CUST008154,Karimun,Kepulauan Riau
CUST008155,Kerinci,Jambi
CUST008156,Subulussalam,Aceh
CUST008157,Kepahiang,Bengkulu
CUST008158,Tanjungbalai,Sumatera Utara
CUST008159,Lampung Utara,Lampung
CUST008160,Indragiri Hulu,Riau
CUST008161,Karimun,Kepulauan Riau
CUST008162,Lhokseumawe,Aceh
CUST008163,Bengkulu Utara,Bengkulu
CUST008164,Bungo,Jambi
CUST008165,Padangpanjang,Sumatera Barat
CUST008166,Bangka Selatan,Kepulauan Bangka Belitung
CUST008167,Bangka Barat,Kepulauan Bangka Belitung
CUST008168,Batanghari,Jambi
CUST008169,Bangka,Kepulauan Bangka Belitung
CUST008170,Pagar Alam,Sumatera Selatan
CUST008171,Bangka Tengah,Kepulauan Bangka Belitung
CUST008172,Merangin,Jambi
CUST008173,Bandar Lampung,Lampung
CUST008174,Payakumbuh,Sumatera Barat
CUST008175,Lhokseumawe,Aceh
CUST008176,Bangka Selatan,Kepulauan Bangka Belitung
CUST008177,Metro,Lampung
CUST008178,Padang,Sumatera Barat
CUST008179,Kaur,Bengkulu
CUST008180,Jambi,Jambi
CUST008181,Lampung Barat,Lampung
CUST008182,Belitung Timur,Kepulauan Bangka Belitung
CUST008183,Bukittinggi,Sumatera Barat
CUST008184,Tebing Tinggi,Sumatera Utara
CUST008185,Dumai,Riau
CUST008186,Kerinci,Jambi
CUST008187,Batanghari,Jambi
CUST008188,Bangka Selatan,Kepulauan Bangka Belitung
CUST008189,Tanjungbalai,Sumatera Utara
CUST008190,Kerinci,Jambi
CUST008191,Indragiri Hulu,Riau
CUST008192,Padangpanjang,Sumatera Barat
CUST008193,Bukittinggi,Sumatera Barat
CUST008194,Kepahiang,Bengkulu
CUST008195,Pariaman,Sumatera Barat
CUST008196,Sawahlunto,Sumatera Barat
CUST008197,Padangpanjang,Sumatera Barat
CUST008198,Bangka Selatan,Kepulauan Bangka Belitung
CUST008199,Karimun,Kepulauan Riau
CUST008200,Sungai Penuh,Jambi
CUST008201,Bungo,Jambi
CUST008202,Batanghari,Jambi
CUST008203,Padangpanjang,Sumatera Barat
CUST008204,Musi Banyuasin,Sumatera Selatan
CUST008205,Ogan Komering Ilir,Sumatera Selatan
CUST008206,Prabumulih,Sumatera Selatan
CUST008207,Bungo,Jambi
CUST008208,Karimun,Kepulauan Riau
CUST008209,Bengkulu,Bengkulu
CUST008210,Bengkulu,Bengkulu
CUST008211,Bengkulu Selatan,Bengkulu
CUST008212,Payakumbuh,Sumatera Barat
CUST008213,Jambi,Jambi
CUST008214,Dumai,Riau
CUST008215,Batanghari,Jambi
CUST008216,Palembang,Sumatera Selatan
CUST008217,Prabumulih,Sumatera Selatan
CUST008218,Bengkulu Selatan,Bengkulu
CUST008219,Bangka Tengah,Kepulauan Bangka Belitung
CUST008220,Pelalawan,Riau
CUST008221,Indragiri Hulu,Riau
CUST008222,Bangka Selatan,Kepulauan Bangka Belitung
CUST008223,Jambi,Jambi
CUST008224,Binjai,Sumatera Utara
CUST008225,Padangpanjang,Sumatera Barat
CUST008226,Lampung Timur,Lampung
CUST008227,Karimun,Kepulauan Riau
CUST008228,Sabang,Aceh
CUST008229,Metro,Lampung
CUST008230,Kerinci,Jambi
CUST008231,Karimun,Kepulauan Riau
CUST008232,Banda Aceh,Aceh
CUST008233,Lhokseumawe,Aceh
CUST008234,Kerinci,Jambi
CUST008235,Prabumulih,Sumatera Selatan
CUST008236,Jambi,Jambi
CUST008237,Metro,Lampung
CUST008238,Padangsidimpuan,Sumatera Utara
CUST008239,Kepahiang,Bengkulu
CUST008240,Pariaman,Sumatera Barat
CUST008241,Sawahlunto,Sumatera Barat
CUST008242,Kerinci,Jambi
CUST008243,Indragiri Hulu,Riau
CUST008244,Pematangsiantar,Sumatera Utara
CUST008245,Bengkalis,Riau
CUST008246,Lingga,Kepulauan Riau
CUST008247,Kerinci,Jambi
CUST008248,Belitung Timur,Kepulauan Bangka Belitung
CUST008249,Merangin,Jambi
CUST008250,Langsa,Aceh
CUST008251,Tebing Tinggi,Sumatera Utara
CUST008252,Ogan Komering Ilir,Sumatera Selatan
CUST008253,Ogan Komering Ilir,Sumatera Selatan
CUST008254,Lampung Timur,Lampung
CUST008255,Dumai,Riau
CUST008256,Prabumulih,Sumatera Selatan
CUST008257,Indragiri Hilir,Riau
CUST008258,Pagar Alam,Sumatera Selatan
CUST008259,Kampar,Riau
CUST008260,Batanghari,Jambi
CUST008261,Natuna,Kepulauan Riau
CUST008262,Langsa,Aceh
CUST008263,Tanjungbalai,Sumatera Utara
CUST008264,Bengkulu Tengah,Bengkulu
CUST008265,Kepahiang,Bengkulu
CUST008266,Lampung Utara,Lampung
CUST008267,Subulussalam,Aceh
CUST008268,Subulussalam,Aceh
CUST008269,Palembang,Sumatera Selatan
CUST008270,Karimun,Kepulauan Riau
CUST008271,Subulussalam,Aceh
CUST008272,Ogan Komering Ilir,Sumatera Selatan
CUST008273,Bangka Selatan,Kepulauan Bangka Belitung
CUST008274,Kerinci,Jambi
CUST008275,Musi Banyuasin,Sumatera Selatan
CUST008276,Tanjungbalai,Sumatera Utara
CUST008277,Sibolga,Sumatera Utara
CUST008278,Sibolga,Sumatera Utara
CUST008279,Sibolga,Sumatera Utara
CUST008280,Pariaman,Sumatera Barat
CUST008281,Belitung Timur,Kepulauan Bangka Belitung
CUST008282,Sibolga,Sumatera Utara
CUST008283,Lampung Tengah,Lampung
CUST008284,Pelalawan,Riau
CUST008285,Tebing Tinggi,Sumatera Utara
CUST008286,Kepahiang,Bengkulu
CUST008287,Bungo,Jambi
CUST008288,Lampung Timur,Lampung
CUST008289,Solok,Sumatera Barat
CUST008290,Palembang,Sumatera Selatan
CUST008291,Solok,Sumatera Barat
CUST008292,Bintan,Kepulauan Riau
CUST008293,Lampung Tengah,Lampung
CUST008294,Bengkulu,Bengkulu
CUST008295,Bengkulu Utara,Bengkulu
CUST008296,Jambi,Jambi
CUST008297,Karimun,Kepulauan Riau
CUST008298,Banda Aceh,Aceh
CUST008299,Bengkalis,Riau
CUST008300,Rejang Lebong,Bengkulu
CUST008301,Muaro Jambi,Jambi
CUST008302,Indragiri Hulu,Riau
CUST008303,Lahat,Sumatera Selatan
CUST008304,Lampung Timur,Lampung
CUST008305,Pelalawan,Riau
CUST008306,Bintan,Kepulauan Riau
CUST008307,Batam,Kepulauan Riau
CUST008308,Pelalawan,Riau
CUST008309,Bukittinggi,Sumatera Barat
CUST008310,Sungai Penuh,Jambi
CUST008311,Medan,Sumatera Utara
CUST008312,Bangka Tengah,Kepulauan Bangka Belitung
CUST008313,Langsa,Aceh
CUST008314,Bangka Barat,Kepulauan Bangka Belitung
CUST008315,Padangsidimpuan,Sumatera Utara
CUST008316,Lubuklinggau,Sumatera Selatan
CUST008317,Dumai,Riau
CUST008318,Sungai Penuh,Jambi
CUST008319,Bengkulu Selatan,Bengkulu
CUST008320,Dumai,Riau
CUST008321,Palembang,Sumatera Selatan
CUST008322,Payakumbuh,Sumatera Barat
CUST008323,Tebing Tinggi,Sumatera Utara
CUST008324,Bengkulu,Bengkulu
CUST008325,Lampung Utara,Lampung
CUST008326,Indragiri Hilir,Riau
CUST008327,Sabang,Aceh
CUST008328,Lampung Selatan,Lampung
CUST008329,Dumai,Riau
CUST008330,Bengkulu Utara,Bengkulu
CUST008331,Medan,Sumatera Utara
CUST008332,Sawahlunto,Sumatera Barat
CUST008333,Natuna,Kepulauan Riau
CUST008334,Pangkalpinang,Kepulauan Bangka Belitung
CUST008335,Pariaman,Sumatera Barat
CUST008336,Pekanbaru,Riau
CUST008337,Lampung Timur,Lampung
CUST008338,Bintan,Kepulauan Riau
CUST008339,Prabumulih,Sumatera Selatan
CUST008340,Dumai,Riau
CUST008341,Tebing Tinggi,Sumatera Utara
CUST008342,Bangka Barat,Kepulauan Bangka Belitung
CUST008343,Lampung Barat,Lampung
CUST008344,Pangkalpinang,Kepulauan Bangka Belitung
CUST008345,Bandar Lampung,Lampung
CUST008346,Sabang,Aceh
CUST008347,Bengkulu Tengah,Bengkulu
CUST008348,Padangsidimpuan,Sumatera Utara
CUST008349,Pagar Alam,Sumatera Selatan
CUST008350,Pematangsiantar,Sumatera Utara
CUST008351,Sungai Penuh,Jambi
CUST008352,Tanjungbalai,Sumatera Utara
CUST008353,Bengkulu Tengah,Bengkulu
CUST008354,Lhokseumawe,Aceh
CUST008355,Palembang,Sumatera Selatan
CUST008356,Pariaman,Sumatera Barat
CUST008357,Dumai,Riau
CUST008358,Tanjungpinang,Kepulauan Riau
CUST008359,Sawahlunto,Sumatera Barat
CUST008360,Bukittinggi,Sumatera Barat
CUST008361,Lampung Utara,Lampung
CUST008362,Banda Aceh,Aceh
CUST008363,Batam,Kepulauan Riau
CUST008364,Batanghari,Jambi
CUST008365,Karimun,Kepulauan Riau
CUST008366,Payakumbuh,Sumatera Barat
CUST008367,Bukittinggi,Sumatera Barat
CUST008368,Bangka,Kepulauan Bangka Belitung
CUST008369,Padangpanjang,Sumatera Barat
CUST008370,Tebing Tinggi,Sumatera Utara
CUST008371,Padang,Sumatera Barat
CUST008372,Metro,Lampung
CUST008373,Bungo,Jambi
CUST008374,Ogan Komering Ilir,Sumatera Selatan
CUST008375,Kerinci,Jambi
CUST008376,Palembang,Sumatera Selatan
CUST008377,Lhokseumawe,Aceh
CUST008378,Sabang,Aceh
CUST008379,Langsa,Aceh
CUST008380,Bengkulu,Bengkulu
CUST008381,Bangka Selatan,Kepulauan Bangka Belitung
CUST008382,Natuna,Kepulauan Riau
CUST008383,Bangka,Kepulauan Bangka Belitung
CUST008384,Padang,Sumatera Barat
CUST008385,Lhokseumawe,Aceh
CUST008386,Pekanbaru,Riau
CUST008387,Bengkulu,Bengkulu
CUST008388,Pematangsiantar,Sumatera Utara
CUST008389,Lampung Selatan,Lampung
CUST008390,Bangka Selatan,Kepulauan Bangka Belitung
CUST008391,Pariaman,Sumatera Barat
CUST008392,Natuna,Kepulauan Riau
CUST008393,Lhokseumawe,Aceh
CUST008394,Lampung Selatan,Lampung
CUST008395,Sungai Penuh,Jambi
CUST008396,Musi Banyuasin,Sumatera Selatan
CUST008397,Bangka Barat,Kepulauan Bangka Belitung
CUST008398,Natuna,Kepulauan Riau
CUST008399,Pematangsiantar,Sumatera Utara
CUST008400,Lampung Timur,Lampung
CUST008401,Batam,Kepulauan Riau
CUST008402,Bukittinggi,Sumatera Barat
CUST008403,Bangka,Kepulauan Bangka Belitung
CUST008404,Bukittinggi,Sumatera Barat
CUST008405,Tanjungbalai,Sumatera Utara
CUST008406,Tanjungbalai,Sumatera Utara
CUST008407,Bengkulu Selatan,Bengkulu
CUST008408,Tanjungpinang,Kepulauan Riau
CUST008409,Dumai,Riau
CUST008410,Sungai Penuh,Jambi
CUST008411,Batanghari,Jambi
CUST008412,Lampung Timur,Lampung
CUST008413,Lingga,Kepulauan Riau
CUST008414,Bangka Tengah,Kepulauan Bangka Belitung
CUST008415,Muaro Jambi,Jambi
CUST008416,Padangpanjang,Sumatera Barat
CUST008417,Bengkulu Selatan,Bengkulu
CUST008418,Sawahlunto,Sumatera Barat
CUST008419,Sabang,Aceh
CUST008420,Langsa,Aceh
CUST008421,Padang,Sumatera Barat
CUST008422,Solok,Sumatera Barat
CUST008423,Langsa,Aceh
CUST008424,Payakumbuh,Sumatera Barat
CUST008425,Palembang,Sumatera Selatan
CUST008426,Karimun,Kepulauan Riau
CUST008427,Lampung Utara,Lampung
CUST008428,Lubuklinggau,Sumatera Selatan
CUST008429,Karimun,Kepulauan Riau
CUST008430,Metro,Lampung
CUST008431,Lampung Tengah,Lampung
CUST008432,Kerinci,Jambi
CUST008433,Bandar Lampung,Lampung
CUST008434,Merangin,Jambi
CUST008435,Bangka Barat,Kepulauan Bangka Belitung
CUST008436,Lubuklinggau,Sumatera Selatan
CUST008437,Batanghari,Jambi
CUST008438,Lampung Utara,Lampung
CUST008439,Bangka Selatan,Kepulauan Bangka Belitung
CUST008440,Tanjungbalai,Sumatera Utara
CUST008441,Ogan Komering Ilir,Sumatera Selatan
CUST008442,Bangka Barat,Kepulauan Bangka Belitung
CUST008443,Tebing Tinggi,Sumatera Utara
CUST008444,Prabumulih,Sumatera Selatan
CUST008445,Subulussalam,Aceh
CUST008446,Padang,Sumatera Barat
CUST008447,Indragiri Hilir,Riau
CUST008448,Medan,Sumatera Utara
CUST008449,Belitung,Kepulauan Bangka Belitung
CUST008450,Sungai Penuh,Jambi
CUST008451,Pagar Alam,Sumatera Selatan
CUST008452,Lampung Selatan,Lampung
CUST008453,Pangkalpinang,Kepulauan Bangka Belitung
CUST008454,Bangka,Kepulauan Bangka Belitung
CUST008455,Kepahiang,Bengkulu
CUST008456,Bangka,Kepulauan Bangka Belitung
CUST008457,Pariaman,Sumatera Barat
CUST008458,Pelalawan,Riau
CUST008459,Langsa,Aceh
CUST008460,Lahat,Sumatera Selatan
CUST008461,Batam,Kepulauan Riau
CUST008462,Lingga,Kepulauan Riau
CUST008463,Pangkalpinang,Kepulauan Bangka Belitung
CUST008464,Bangka Barat,Kepulauan Bangka Belitung
CUST008465,Bangka,Kepulauan Bangka Belitung
CUST008466,Bangka,Kepulauan Bangka Belitung
CUST008467,Lubuklinggau,Sumatera Selatan
CUST008468,Tanjungbalai,Sumatera Utara
CUST008469,Solok,Sumatera Barat
CUST008470,Batam,Kepulauan Riau
CUST008471,Sawahlunto,Sumatera Barat
CUST008472,Karimun,Kepulauan Riau
CUST008473,Bengkalis,Riau
CUST008474,Sabang,Aceh
CUST008475,Bungo,Jambi
CUST008476,Bangka Selatan,Kepulauan Bangka Belitung
CUST008477,Lampung Selatan,Lampung
CUST008478,Lubuklinggau,Sumatera Selatan
CUST008479,Jambi,Jambi
CUST008480,Padangsidimpuan,Sumatera Utara
CUST008481,Belitung,Kepulauan Bangka Belitung
CUST008482,Sungai Penuh,Jambi
CUST008483,Lingga,Kepulauan Riau
CUST008484,Medan,Sumatera Utara
CUST008485,Rejang Lebong,Bengkulu
CUST008486,Payakumbuh,Sumatera Barat
CUST008487,Pariaman,Sumatera Barat
CUST008488,Indragiri Hilir,Riau
CUST008489,Solok,Sumatera Barat
CUST008490,Bengkulu Tengah,Bengkulu
CUST008491,Batam,Kepulauan Riau
CUST008492,Pelalawan,Riau
CUST008493,Palembang,Sumatera Selatan
CUST008494,Bengkalis,Riau
CUST008495,Payakumbuh,Sumatera Barat
CUST008496,Tanjungbalai,Sumatera Utara
CUST008497,Natuna,Kepulauan Riau
CUST008498,Bukittinggi,Sumatera Barat
CUST008499,Metro,Lampung
CUST008500,Muaro Jambi,Jambi
CUST008501,Palembang,Sumatera Selatan
CUST008502,Sibolga,Sumatera Utara
CUST008503,Kerinci,Jambi
CUST008504,Tebing Tinggi,Sumatera Utara
CUST008505,Karimun,Kepulauan Riau
CUST008506,Kampar,Riau
CUST008507,Lampung Barat,Lampung
CUST008508,Sibolga,Sumatera Utara
CUST008509,Karimun,Kepulauan Riau
CUST008510,Padang,Sumatera Barat
CUST008511,Pagar Alam,Sumatera Selatan
CUST008512,Sabang,Aceh
CUST008513,Jambi,Jambi
CUST008514,Lampung Selatan,Lampung
CUST008515,Batam,Kepulauan Riau
CUST008516,Lampung Utara,Lampung
CUST008517,Sungai Penuh,Jambi
CUST008518,Pangkalpinang,Kepulauan Bangka Belitung
CUST008519,Tanjungbalai,Sumatera Utara
CUST008520,Lingga,Kepulauan Riau
CUST008521,Lubuklinggau,Sumatera Selatan
CUST008522,Lampung Utara,Lampung
CUST008523,Bengkulu Tengah,Bengkulu
CUST008524,Banda Aceh,Aceh
CUST008525,Muaro Jambi,Jambi
CUST008526,Batanghari,Jambi
CUST008527,Bangka Barat,Kepulauan Bangka Belitung
CUST008528,Kaur,Bengkulu
CUST008529,Batanghari,Jambi
CUST008530,Medan,Sumatera Utara
CUST008531,Tanjungbalai,Sumatera Utara
CUST008532,Metro,Lampung
CUST008533,Karimun,Kepulauan Riau
CUST008534,Indragiri Hulu,Riau
CUST008535,Kaur,Bengkulu
CUST008536,Jambi,Jambi
CUST008537,Lampung Tengah,Lampung
CUST008538,Lingga,Kepulauan Riau
CUST008539,Bengkulu Utara,Bengkulu
CUST008540,Belitung Timur,Kepulauan Bangka Belitung
CUST008541,Bengkulu,Bengkulu
CUST008542,Tanjungpinang,Kepulauan Riau
CUST008543,Natuna,Kepulauan Riau
CUST008544,Sibolga,Sumatera Utara
CUST008545,Medan,Sumatera Utara
CUST008546,Bengkalis,Riau
CUST008547,Natuna,Kepulauan Riau
CUST008548,Karimun,Kepulauan Riau
CUST008549,Kaur,Bengkulu
CUST008550,Lhokseumawe,Aceh
CUST008551,Lampung Utara,Lampung
CUST008552,Lampung Tengah,Lampung
CUST008553,Pangkalpinang,Kepulauan Bangka Belitung
CUST008554,Kepahiang,Bengkulu
CUST008555,Kaur,Bengkulu
CUST008556,Langsa,Aceh
CUST008557,Batam,Kepulauan Riau
CUST008558,Lhokseumawe,Aceh
CUST008559,Padangsidimpuan,Sumatera Utara
CUST008560,Kepahiang,Bengkulu
CUST008561,Sabang,Aceh
CUST008562,Batanghari,Jambi
CUST008563,Pagar Alam,Sumatera Selatan
CUST008564,Bengkalis,Riau
CUST008565,Lampung Utara,Lampung
CUST008566,Lhokseumawe,Aceh
CUST008567,Lampung Timur,Lampung
CUST008568,Muaro Jambi,Jambi
CUST008569,Bukittinggi,Sumatera Barat
CUST008570,Belitung Timur,Kepulauan Bangka Belitung
CUST008571,Belitung,Kepulauan Bangka Belitung
CUST008572,Musi Banyuasin,Sumatera Selatan
CUST008573,Kepahiang,Bengkulu
CUST008574,Ogan Komering Ilir,Sumatera Selatan
CUST008575,Pariaman,Sumatera Barat
CUST008576,Lampung Utara,Lampung
CUST008577,Padangsidimpuan,Sumatera Utara
CUST008578,Lahat,Sumatera Selatan
CUST008579,Belitung,Kepulauan Bangka Belitung
CUST008580,Bengkalis,Riau
CUST008581,Jambi,Jambi
CUST008582,Tanjungbalai,Sumatera Utara
CUST008583,Bengkulu Selatan,Bengkulu
CUST008584,Karimun,Kepulauan Riau
CUST008585,Pariaman,Sumatera Barat
CUST008586,Rejang Lebong,Bengkulu
CUST008587,Muaro Jambi,Jambi
CUST008588,Lampung Barat,Lampung
CUST008589,Ogan Komering Ilir,Sumatera Selatan
CUST008590,Lampung Barat,Lampung
CUST008591,Bukittinggi,Sumatera Barat
CUST008592,Palembang,Sumatera Selatan
CUST008593,Binjai,Sumatera Utara
CUST008594,Bintan,Kepulauan Riau
CUST008595,Belitung,Kepulauan Bangka Belitung
CUST008596,Bangka Barat,Kepulauan Bangka Belitung
CUST008597,Bangka Tengah,Kepulauan Bangka Belitung
CUST008598,Payakumbuh,Sumatera Barat
CUST008599,Natuna,Kepulauan Riau
CUST008600,Binjai,Sumatera Utara
CUST008601,Medan,Sumatera Utara
CUST008602,Natuna,Kepulauan Riau
CUST008603,Kepahiang,Bengkulu
CUST008604,Sungai Penuh,Jambi
CUST008605,Lahat,Sumatera Selatan
CUST008606,Prabumulih,Sumatera Selatan
CUST008607,Payakumbuh,Sumatera Barat
CUST008608,Tebing Tinggi,Sumatera Utara
CUST008609,Kerinci,Jambi
CUST008610,Tanjungpinang,Kepulauan Riau
CUST008611,Lubuklinggau,Sumatera Selatan
CUST008612,Lampung Utara,Lampung
CUST008613,Langsa,Aceh
CUST008614,Bangka,Kepulauan Bangka Belitung
CUST008615,Jambi,Jambi
CUST008616,Metro,Lampung
CUST008617,Dumai,Riau
CUST008618,Indragiri Hilir,Riau
CUST008619,Dumai,Riau
CUST008620,Lhokseumawe,Aceh
CUST008621,Pekanbaru,Riau
CUST008622,Karimun,Kepulauan Riau
CUST008623,Lampung Selatan,Lampung
CUST008624,Bangka Tengah,Kepulauan Bangka Belitung
CUST008625,Batam,Kepulauan Riau
CUST008626,Rejang Lebong,Bengkulu
CUST008627,Bangka Tengah,Kepulauan Bangka Belitung
CUST008628,Kaur,Bengkulu
CUST008629,Karimun,Kepulauan Riau
CUST008630,Merangin,Jambi
CUST008631,Ogan Komering Ilir,Sumatera Selatan
CUST008632,Bungo,Jambi
CUST008633,Pagar Alam,Sumatera Selatan
CUST008634,Bengkalis,Riau
CUST008635,Bangka Barat,Kepulauan Bangka Belitung
